"theYear","country","code","name","mean","median"
"2020","spain","es1125a","o3",38.6666600322639,45
"2020","spain","es1137a","no2",18.3829180442051,12.5
"2020","spain","es1137a","o3",39.8517011151243,36
"2020","spain","es1137a","pm25",9.13984647825181,7.8
"2020","spain","es1148a","no2",27.0709071558616,22
"2020","spain","es1148a","o3",43.4696409909514,52
"2020","spain","es1160a","no2",12.6906797682096,9
"2020","spain","es1161a","no2",19.5447687277385,14.5
"2020","spain","es1181a","no2",18.5552580676375,13
"2020","spain","es1181a","o3",47.902119908,58
"2020","spain","es1181a","pm25",10.8539503568934,8.5
"2020","spain","es1182a","no2",6.58675092260159,3.5
"2020","spain","es1182a","o3",55.0057791724577,58
"2020","spain","es1185a","no2",12.8464435857837,8.5
"2020","spain","es1185a","o3",58.2227271238155,64.5
"2020","spain","es1225a","no2",16.2510774743471,13
"2020","spain","es1225a","o3",45.179290124276,54
"2020","spain","es1231a","no2",19.4066243583155,15.5
"2020","spain","es1231a","o3",40.2092047422313,39.75
"2020","spain","es1239a","no2",22.1203681942055,17
"2020","spain","es1239a","o3",49.8481258116503,55.5
"2020","spain","es1239a","pm25",9.1363837163608,7.25
"2020","spain","es1244a","no2",21.5906672794873,20
"2020","spain","es1244a","pm25",10.1655791550009,7
"2020","spain","es1262a","no2",26.3651344861077,25.5
"2020","spain","es1262a","o3",42.7563672141127,46
"2020","spain","es1268a","no2",16.8263606687168,11.5
"2020","spain","es1268a","o3",56.4342008410303,60
"2020","spain","es1269a","no2",23.94693890972,20
"2020","spain","es1269a","o3",37.412032586946,41
"2020","spain","es1269a","pm25",11.0708830641873,8
"2020","spain","es1270a","no2",19.6740923781544,14
"2020","spain","es1270a","o3",41.7889563938673,44
"2020","spain","es1271a","no2",18.287484865604,14.5
"2020","spain","es1271a","o3",39.5865085987105,44
"2020","spain","es1271a","pm25",9.332912039157,6.5
"2020","spain","es1272a","no2",21.4806605973111,16
"2020","spain","es1272a","o3",54.4699040977354,59.5
"2020","spain","es1272a","pm25",11.9213329206056,10
"2020","spain","es1340a","no2",11.515343355606,9
"2020","spain","es1353a","no2",11.9323431547468,7.5
"2020","spain","es1353a","o3",46.8192868651617,44.5
"2020","spain","es1353a","pm25",9.40023095823243,6.5
"2020","spain","es1358a","no2",15.891263022545,12.5
"2020","spain","es1358a","o3",41.7293225126138,47.75
"2020","spain","es1370a","no2",7.66579849215665,5.5
"2020","spain","es1370a","o3",53.4129648062412,51
"2020","spain","es1393a","no2",20.3629298531049,16.5
"2020","spain","es1393a","o3",61.6739885273891,72.5
"2020","spain","es1396a","no2",23.8073914908061,17.5
"2020","spain","es1417a","no2",13.2091719220133,8.75
"2020","spain","es1417a","o3",57.5991938473257,68.5
"2020","spain","es1421a","no2",10.5935082414086,6.5
"2020","spain","es1421a","o3",58.4102424714202,69.75
"2020","spain","es1422a","no2",29.5330975230052,21
"2020","spain","es1422a","o3",53.2409478460792,61.855
"2020","spain","es1424a","no2",15.3473653159964,11.5
"2020","spain","es1424a","o3",42.9672769149489,47
"2020","spain","es1425a","no2",17.7251998155229,13.5
"2020","spain","es1426a","no2",29.3892768161467,20
"2020","spain","es1438a","no2",35.3274442156265,33
"2020","spain","es1438a","o3",39.9704441158306,46
"2020","spain","es1442a","no2",14.1812588199651,10.5
"2020","spain","es1443a","no2",6.52779502345255,3
"2020","spain","es1443a","o3",60.2153157548909,64
"2020","spain","es1443a","pm25",5.40271504378876,4.75
"2020","spain","es1453a","no2",25.6154883144404,22
"2020","spain","es1472a","no2",18.172732591935,12
"2020","spain","es1472a","o3",46.529752110037,57.5
"2020","spain","es1479a","no2",9.86727265321552,7
"2020","spain","es1479a","o3",67.2667678544073,71.5
"2020","spain","es1480a","no2",32.1047038876928,27.5
"2020","spain","es1480a","o3",45.9068889542822,51
"2020","spain","es1492a","no2",17.1945841805388,13
"2020","spain","es1492a","pm25",8.71677766760729,7.5
"2020","spain","es1494a","no2",21.5847491528262,18.5
"2020","spain","es1494a","pm25",7.06331373605288,6
"2020","spain","es1497a","no2",19.6886996692364,16.5
"2020","spain","es1498a","no2",16.995290156153,14.5
"2020","spain","es1501a","no2",13.0848494701616,9.5
"2020","spain","es1501a","o3",43.2355315413336,43
"2020","spain","es1502a","no2",17.6062795432225,14
"2020","spain","es1502a","pm25",7.36838228279967,6
"2020","spain","es1516a","no2",10.687419042614,7.25
"2020","spain","es1516a","o3",63.4158087465648,68.5
"2020","spain","es1521a","no2",27.5917709841928,16.5
"2020","spain","es1521a","o3",49.5711924607352,57.235
"2020","spain","es1525a","no2",30.300800630649,20
"2020","spain","es1525a","pm25",9.51970982988596,7
"2020","spain","es1529a","no2",12.0407424245364,8.25
"2020","spain","es1529a","o3",54.2693659090001,56.5
"2020","spain","es1530a","no2",5.63212906699889,4
"2020","spain","es1530a","o3",57.4196401271918,56.5
"2020","spain","es1532a","no2",28.9304576738668,18.5
"2020","spain","es1537a","no2",15.3659573476594,9
"2020","spain","es1537a","o3",54.7792176182579,64.5
"2020","spain","es1549a","no2",15.7665508241276,8.25
"2020","spain","es1549a","o3",61.6469057527912,73.5
"2020","spain","es1551a","no2",26.436931185456,24.5
"2020","spain","es1560a","no2",35.8795579816955,30.5
"2020","spain","es1563a","no2",24.7514891801612,15.5
"2020","spain","es1563a","o3",50.8428586105911,61
"2020","spain","es1563a","pm25",12.4174654379831,9.5
"2020","spain","es1564a","no2",21.7018890366299,13
"2020","spain","es1564a","o3",56.0566330332067,65
"2020","spain","es1567a","no2",30.0468509814346,18.25
"2020","spain","es1567a","o3",47.1094942506027,57.5
"2020","spain","es1567a","pm25",13.0996227084815,9.5
"2020","spain","es1572a","no2",12.6847584984197,8
"2020","spain","es1572a","o3",61.8531501891236,65.5
"2020","spain","es1572a","pm25",6.71298514448408,5.5
"2020","spain","es1573a","no2",16.7759884164237,12.5
"2020","spain","es1573a","o3",54.8065619837276,55.5
"2020","spain","es1573a","pm25",29.5870245843907,6.5
"2020","spain","es1578a","no2",9.22773364012164,5.5
"2020","spain","es1578a","o3",53.4590128966593,55
"2020","spain","es1579a","no2",2.6334915157503,1
"2020","spain","es1579a","o3",38.7698041332072,37
"2020","spain","es1580a","no2",19.0538688029839,12.5
"2020","spain","es1598a","no2",7.84853884574157,6
"2020","spain","es1598a","o3",43.3877719006977,45
"2020","spain","es1598a","pm25",6.74248280805789,6
"2020","spain","es1601a","no2",7.07808515678503,4.45
"2020","spain","es1601a","o3",52.8205654071786,56.75
"2020","spain","es1602a","no2",14.7469722655087,9.65
"2020","spain","es1602a","o3",47.8091574995236,50.5
"2020","spain","es1610a","no2",24.2796283713128,18.5
"2020","spain","es1610a","o3",55.3381880791245,59.5
"2020","spain","es1613a","no2",16.5793498297033,11
"2020","spain","es1613a","o3",56.1198503459235,57
"2020","spain","es1615a","no2",5.52630016282731,3.75
"2020","spain","es1615a","o3",62.1158660907579,65.5
"2020","spain","es1618a","no2",12.7931762812128,6.5
"2020","spain","es1619a","no2",20.1448737476265,13.5
"2020","spain","es1619a","o3",51.3662614428005,60
"2020","spain","es1623a","no2",7.64150215967633,4.5
"2020","spain","es1623a","o3",57.6671486131943,62
"2020","spain","es1625a","no2",17.9928569316666,11.5
"2020","spain","es1625a","o3",56.3895499580316,64
"2020","spain","es1631a","no2",22.0319540662525,18
"2020","spain","es1631a","pm25",10.5806563653441,9
"2020","spain","es1632a","no2",13.9273779795667,8
"2020","spain","es1632a","o3",49.8620247434928,57.5
"2020","spain","es1632a","pm25",8.19045939543851,7
"2020","spain","es1634a","no2",15.1475536149679,11.5
"2020","spain","es1635a","no2",16.9239870135339,9
"2020","spain","es1635a","o3",58.2048881043833,58
"2020","spain","es1638a","no2",20.9276635340465,14.5
"2020","spain","es1638a","o3",52.16238834279,60
"2020","spain","es1640a","no2",12.8531491883504,8.5
"2020","spain","es1640a","o3",63.6022100671622,68.5
"2020","spain","es1641a","no2",18.5856884879135,14.5575
"2020","spain","es1641a","o3",48.3026105124531,55.9525
"2020","spain","es1643a","no2",15.6669529975958,11.5
"2020","spain","es1643a","o3",59.9304802556837,67
"2020","spain","es1644a","no2",11.8809347889266,7
"2020","spain","es1644a","o3",56.4712697382927,66
"2020","spain","es1645a","no2",27.1691135998629,16.5
"2020","spain","es1645a","o3",50.1928621708413,59.605
"2020","spain","es1651a","no2",9.6821943186589,5
"2020","spain","es1651a","o3",33.395752750421,29.5
"2020","spain","es1653a","no2",13.8993590790652,10
"2020","spain","es1653a","o3",56.7501249540208,63.5
"2020","spain","es1656a","no2",15.4784627610315,9.5
"2020","spain","es1656a","o3",68.3722868260168,79.5
"2020","spain","es1666a","no2",17.3325009170111,12
"2020","spain","es1666a","o3",55.5407211864545,65.5
"2020","spain","es1673a","no2",11.5092560237973,7.5
"2020","spain","es1673a","pm25",7.39450397141981,7
"2020","spain","es1679a","no2",23.7713954040459,17
"2020","spain","es1679a","o3",44.9453832262123,53.5
"2020","spain","es1684a","no2",18.8515909920206,14.5
"2020","spain","es1684a","o3",46.4306913778091,52.5
"2020","spain","es1696a","no2",11.5960427118913,7
"2020","spain","es1696a","o3",50.4635981604754,51
"2020","spain","es1696a","pm25",7.51203832741151,5
"2020","spain","es1697a","no2",14.4824693412602,10
"2020","spain","es1697a","o3",50.3556274237913,53.5
"2020","spain","es1697a","pm25",9.19193291797471,7.5
"2020","spain","es1712a","no2",15.9721875926095,11
"2020","spain","es1712a","pm25",13.6472767574108,12
"2020","spain","es1713a","no2",19.5892683168374,18
"2020","spain","es1713a","o3",46.2340127504703,49
"2020","spain","es1713a","pm25",9.20297278742594,8.5
"2020","spain","es1741a","no2",9.83855227203728,6
"2020","spain","es1741a","o3",42.1203346030043,44.5
"2020","spain","es1741a","pm25",13.9864553800451,12.5
"2020","spain","es1742a","no2",11.5658650810053,8
"2020","spain","es1742a","o3",55.6625170379195,59.5
"2020","spain","es1742a","pm25",11.5765948866001,6
"2020","spain","es1747a","no2",15.3476396428256,9.5
"2020","spain","es1750a","no2",22.6455323962887,16
"2020","spain","es1750a","o3",61.5849803706329,70.25
"2020","spain","es1768a","no2",11.1960420645445,7.5
"2020","spain","es1768a","o3",61.8993135695293,62
"2020","spain","es1768a","pm25",8.01707469039916,6
"2020","spain","es1781a","no2",10.9175686292729,6
"2020","spain","es1781a","o3",63.9203726995291,72
"2020","spain","es1799a","no2",13.6332583084964,9.5
"2020","spain","es1799a","o3",53.5884643859113,59.5
"2020","spain","es1803a","no2",23.6734120614044,16
"2020","spain","es1803a","o3",50.7605795616179,61
"2020","spain","es1803a","pm25",12.2072322374809,9
"2020","spain","es1816a","no2",16.7271955373726,11
"2020","spain","es1816a","o3",58.9564288506406,65
"2020","spain","es1819a","no2",7.37057481734686,5.3
"2020","spain","es1819a","o3",54.4290994358996,61.5
"2020","spain","es1834a","no2",15.8172379667831,9
"2020","spain","es1834a","o3",53.4945208366493,62.5
"2020","spain","es1836a","no2",23.3554172749803,17.14
"2020","spain","es1836a","o3",49.1925621224408,60.135
"2020","spain","es1837a","no2",20.4398663721191,17.84
"2020","spain","es1837a","o3",46.1406713913269,53.95
"2020","spain","es1849a","no2",13.0650823942662,6.5
"2020","spain","es1849a","o3",62.8522825035353,70
"2020","spain","es1856a","no2",22.0808965175494,16
"2020","spain","es1856a","o3",54.5011580066245,61
"2020","spain","es1867a","no2",9.92340049788759,4.15
"2020","spain","es1867a","o3",52.312188873112,56
"2020","spain","es1867a","pm25",7.35509004281566,6.4
"2020","spain","es1869a","no2",28.5436337130326,19.5
"2020","spain","es1869a","o3",44.6747427065668,56
"2020","spain","es1869a","pm25",11.7093804653585,9
"2020","spain","es1890a","no2",21.6709218757335,10.5
"2020","spain","es1890a","o3",52.9682524283743,63
"2020","spain","es1890a","pm25",10.867822616144,8.5
"2020","spain","es1891a","no2",27.4551370635232,22
"2020","spain","es1891a","o3",41.6776436263664,48
"2020","spain","es1892a","no2",25.9357162124965,21.5
"2020","spain","es1892a","o3",44.6960376475654,50.5
"2020","spain","es1901a","no2",13.2874765932929,8.6
"2020","spain","es1901a","o3",50.8100947263764,52
"2020","spain","es1901a","pm25",9.55162598043833,8.5
"2020","spain","es1905a","no2",8.86023223893113,6.55
"2020","spain","es1905a","o3",42.116008490876,43.5
"2020","spain","es1905a","pm25",9.4657129579951,7.5
"2020","spain","es1912a","no2",15.9438162467422,10
"2020","spain","es1912a","o3",53.0294757130021,64
"2020","spain","es1912a","pm25",7.33910238336275,4.5
"2020","spain","es1915a","no2",14.5789343854599,7
"2020","spain","es1915a","o3",55.8406778598425,63
"2020","spain","es1919a","no2",8.81003899196929,4.5
"2020","spain","es1919a","o3",65.3802758232738,63
"2020","spain","es1919a","pm25",106.360140579789,5
"2020","spain","es1921a","no2",13.2960923632599,6
"2020","spain","es1921a","o3",48.4242514200112,55.25
"2020","spain","es1922a","no2",6.17824454372461,2.5
"2020","spain","es1922a","o3",55.8538940933796,62
"2020","spain","es1924a","no2",25.8849567157442,18.5
"2020","spain","es1924a","o3",47.1490540058962,49
"2020","spain","es1927a","no2",10.8576725687208,8.5
"2020","spain","es1927a","o3",55.1217897514945,60.5
"2020","spain","es1937a","no2",26.5709057847264,16
"2020","spain","es1937a","pm25",8.00688543097713,6
"2020","spain","es1938a","no2",27.6460868735394,19
"2020","spain","es1938a","pm25",9.92416271586456,7.5
"2020","spain","es1939a","no2",21.47601445944,13.5
"2020","spain","es1939a","o3",50.7576531547461,58.105
"2020","spain","es1940a","no2",27.9985320655805,18.5
"2020","spain","es1940a","pm25",8.31958542907668,6
"2020","spain","es1941a","no2",30.6582505397822,20.5
"2020","spain","es1941a","o3",50.478687745375,56.755
"2020","spain","es1942a","no2",27.2951016091974,16.5
"2020","spain","es1943a","no2",40.3420476559913,35.5
"2020","spain","es1943a","pm25",10.2328437413013,8
"2020","spain","es1944a","no2",23.6981152471456,13
"2020","spain","es1947a","no2",26.35476297675,15.75
"2020","spain","es1947a","o3",57.2965921021009,66.9275
"2020","spain","es1955a","no2",7.91598005246064,4
"2020","spain","es1955a","o3",62.6448416001763,70
"2020","spain","es1967a","no2",10.1506516597791,8
"2020","spain","es1967a","o3",63.591347973142,70
"2020","spain","es1970a","no2",22.4361538355744,17
"2020","spain","es1970a","o3",54.2333806744421,65.5
"2020","spain","es1974a","no2",16.6254122622382,10.5
"2020","spain","es1974a","o3",47.4820349980946,52.5
"2020","spain","es1974a","pm25",9.36668709818355,7.5
"2020","spain","es1975a","no2",14.2144995890658,8.5
"2020","spain","es1975a","o3",60.7346006281879,63
"2020","spain","es1975a","pm25",7.1582931492699,3.5
"2020","spain","es1978a","no2",23.7323873840678,2
"2020","spain","es1978a","o3",57.4576869967597,56
"2020","spain","es1978a","pm25",40.3825070720769,9
"2020","spain","es1986a","no2",8.47959598632492,6.5
"2020","spain","es1986a","o3",52.7930943543709,61
"2020","spain","es1992a","no2",18.4664563222916,12
"2020","spain","es1992a","o3",55.1727223950076,60
"2020","spain","es1999a","no2",18.8053529996457,17
"2020","spain","es2003a","no2",15.0893375626228,8
"2020","spain","es2003a","o3",59.8839740582526,64.5
"2020","spain","es2003a","pm25",14.0987909888831,6.5
"2020","spain","es2008a","no2",10.3176935545431,7.5
"2020","spain","es2008a","o3",65.9225902759622,69.5
"2020","spain","es2008a","pm25",5.19623983208015,3
"2020","spain","es2010a","no2",19.3346441409596,16
"2020","spain","es2010a","pm25",10.0918304117144,9
"2020","spain","es2028a","no2",26.4984397252343,15
"2020","spain","es2028a","o3",48.9051827105089,58
"2020","spain","es2028a","pm25",11.7941433521266,9.5
"2020","spain","es2030a","no2",19.9767370910171,16
"2020","spain","es2030a","o3",55.7359649828278,59
"2020","spain","es2031a","no2",32.6825157243144,27
"2020","spain","es2041a","no2",9.8037314735114,8.125
"2020","spain","es2041a","o3",40.9095989499934,47.625
"2020","spain","es2042a","no2",14.3132904150875,9
"2020","spain","es2042a","o3",47.3546079981658,53.5
"2020","spain","es2044a","no2",5.90471725189309,1.5
"2020","spain","es2044a","o3",49.8593357472478,52.5
"2020","spain","es2047a","no2",23.9933529191974,22.5
"2020","switzerland","ch0010a","no2",20.277243549903,13.933525
"2020","switzerland","ch0010a","o3",51.4975697095216,59.892275
"2020","switzerland","ch0010a","pm25",7.61029961849364,5.572025
"2020","switzerland","ch0011a","no2",21.5717351530697,14.931825
"2020","switzerland","ch0011a","o3",55.7153322177606,59.3869
"2020","switzerland","ch0011a","pm25",11.5090722451793,9.644925
"2020","switzerland","ch0013a","no2",22.2172124343842,16.6132
"2020","switzerland","ch0013a","o3",48.5945220904618,58.6565
"2020","switzerland","ch0017a","no2",18.8637444816696,14.33135
"2020","switzerland","ch0017a","o3",48.6246037705133,58.739825
"2020","switzerland","ch0021a","no2",30.0262266537028,26.8283
"2020","switzerland","ch0021a","o3",45.2921857282228,52.33255
"2020","switzerland","ch0028a","no2",27.5416762032952,24.511
"2020","switzerland","ch0028a","o3",49.1801274064416,55.590325
"2020","switzerland","ch0029a","no2",37.3934118744652,33.85995
"2020","switzerland","ch0031a","no2",27.1275118734748,23.177825
"2020","switzerland","ch0031a","o3",41.1630837955548,45.532675
"2020","switzerland","ch0031a","pm25",9.34056614039841,7.1435
